route_id,trip_id,trip_headsign,direction_id
C,089650_C..S04R,Euclid Av,1
C,091600_C..S04R,Euclid Av,1
C,092150_C..N04R,168 St,0
C,092650_C..S04R,Euclid Av,1
C,093150_C..N04R,168 St,0
C,093550_C..S04R,Euclid Av,1
C,094250_C..N04R,168 St,0
C,094600_C..S04R,Euclid Av,1
C,095050_C..N04R,168 St,0
C,096700_C..S04R,Euclid Av,1
C,097600_C..S04R,Euclid Av,1
C,098050_C..N04R,168 St,0
C,098600_C..S04R,Euclid Av,1
C,099050_C..N04R,168 St,0
C,099300_C..S04R,Euclid Av,1
C,100050_C..S04R,Euclid Av,1
C,100100_C..N04R,168 St,0
C,100800_C..S04R,Euclid Av,1
C,100950_C..N04R,168 St,0
C,102050_C..N04R,168 St,0
C,102050_C..S04R,Euclid Av,1
C,103050_C..S04R,Euclid Av,1
C,103100_C..N04R,168 St,0
C,103950_C..N04R,168 St,0
C,104050_C..S04R,Euclid Av,1
C,105150_C..N04R,168 St,0
C,105250_C..S04R,Euclid Av,1
C,106100_C..N04R,168 St,0
C,106900_C..N04R,168 St,0
C,107500_C..S04R,Euclid Av,1
C,107700_C..N04R,168 St,0
C,108350_C..S04R,Euclid Av,1
C,108500_C..N04R,168 St,0
C,109300_C..S04R,Euclid Av,1
C,109450_C..N04R,168 St,0
C,110250_C..S04R,Euclid Av,1
C,110300_C..N04R,168 St,0
C,110900_C..S04R,Euclid Av,1
C,111300_C..N04R,168 St,0
C,111650_C..S04R,Euclid Av,1
C,112350_C..N04R,168 St,0
C,112450_C..S04R,Euclid Av,1
C,113250_C..S04R,Euclid Av,1
C,113350_C..N04R,168 St,0
C,114050_C..S04R,Euclid Av,1
C,114250_C..N04R,168 St,0
C,114850_C..S04R,Euclid Av,1
C,115650_C..S04R,Euclid Av,1
C,115700_C..N04R,168 St,0
C,116450_C..S04R,Euclid Av,1
C,117350_C..N04R,168 St,0
C,117450_C..S04R,Euclid Av,1
C,118050_C..S04R,Euclid Av,1
C,118200_C..N04R,168 St,0
C,118900_C..N04R,168 St,0
C,118900_C..S04R,Euclid Av,1
C,119700_C..N04R,168 St,0
C,119950_C..S04R,Euclid Av,1
C,120500_C..N04R,168 St,0
C,120850_C..S04R,Euclid Av,1
C,121400_C..N04R,168 St,0
C,121950_C..S04R,Euclid Av,1
C,122150_C..N04R,168 St,0
C,122650_C..S04R,Euclid Av,1
C,123350_C..N04R,168 St,0
C,123550_C..S04R,Euclid Av,1
C,124400_C..N04R,168 St,0
C,124550_C..S04R,Euclid Av,1
C,125400_C..N04R,168 St,0
C,125550_C..S04R,Euclid Av,1
C,126450_C..N04R,168 St,0
C,126550_C..S04R,Euclid Av,1
C,127450_C..N04R,168 St,0
C,127500_C..S04R,Euclid Av,1
C,128250_C..N04R,168 St,0
C,128400_C..S04R,Euclid Av,1
C,129400_C..S04R,Euclid Av,1
C,129450_C..N04R,168 St,0
C,130300_C..N04R,168 St,0
C,130500_C..S04R,Euclid Av,1
C,131500_C..N04R,168 St,0
C,131650_C..S04R,Euclid Av,1
C,132700_C..N04R,168 St,0
C,132850_C..S04R,Euclid Av,1
C,133850_C..N04R,168 St,0
D,000850_D..S05R,Coney Island-Stillwell Av,1
D,002400_D..S05R,Coney Island-Stillwell Av,1
D,004400_D..S05R,Coney Island-Stillwell Av,1
D,006400_D..S05R,Coney Island-Stillwell Av,1
D,008400_D..S05R,Coney Island-Stillwell Av,1
D,010400_D..S05R,Coney Island-Stillwell Av,1
D,011750_D..N05R,Norwood-205 St,0
D,012400_D..S05R,Coney Island-Stillwell Av,1
D,013750_D..N05R,Norwood-205 St,0
D,014400_D..S05R,Coney Island-Stillwell Av,1
D,015750_D..N05R,Norwood-205 St,0
D,016400_D..S05R,Coney Island-Stillwell Av,1
D,017750_D..N05R,Norwood-205 St,0
D,018400_D..S05R,Coney Island-Stillwell Av,1
D,019750_D..N05R,Norwood-205 St,0
D,020400_D..S05R,Coney Island-Stillwell Av,1
D,021750_D..N05R,Norwood-205 St,0
D,022400_D..S05R,Coney Island-Stillwell Av,1
D,023750_D..N05R,Norwood-205 St,0
D,024400_D..S05R,Coney Island-Stillwell Av,1
D,025750_D..N05R,Norwood-205 St,0
D,026400_D..S05R,Coney Island-Stillwell Av,1
D,027750_D..N05R,Norwood-205 St,0
D,028400_D..S05R,Coney Island-Stillwell Av,1
D,029750_D..N05R,Norwood-205 St,0
D,030400_D..S05R,Coney Island-Stillwell Av,1
D,031700_D..N05R,Norwood-205 St,0
D,032400_D..S05R,Coney Island-Stillwell Av,1
D,033700_D..N05R,Norwood-205 St,0
D,034400_D..S05R,Coney Island-Stillwell Av,1
D,035700_D..N05R,Norwood-205 St,0
D,036400_D..S05R,Coney Island-Stillwell Av,1
D,037550_D..N07R,Norwood-205 St,0
D,037600_D..S05R,Coney Island-Stillwell Av,1
D,038700_D..N07R,Norwood-205 St,0
D,038850_D..S07R,Coney Island-Stillwell Av,1
D,039900_D..N07R,Norwood-205 St,0
D,040150_D..S07R,Coney Island-Stillwell Av,1
D,041100_D..N07R,Norwood-205 St,0
D,041350_D..S07R,Coney Island-Stillwell Av,1
D,042300_D..N07R,Norwood-205 St,0
D,042550_D..S07R,Coney Island-Stillwell Av,1
D,043500_D..N07R,Norwood-205 St,0
D,043750_D..S07R,Coney Island-Stillwell Av,1
D,044700_D..N07R,Norwood-205 St,0
D,044850_D..S07R,Coney Island-Stillwell Av,1
D,045900_D..N07R,Norwood-205 St,0
D,046150_D..S07R,Coney Island-Stillwell Av,1
D,047100_D..N07R,Norwood-205 St,0
D,047350_D..S07R,Coney Island-Stillwell Av,1
D,048300_D..N07R,Norwood-205 St,0
D,048550_D..S07R,Coney Island-Stillwell Av,1
D,049500_D..N07R,Norwood-205 St,0
D,049750_D..S07R,Coney Island-Stillwell Av,1
D,050700_D..N07R,Norwood-205 St,0
D,050850_D..S07R,Coney Island-Stillwell Av,1
D,051900_D..N07R,Norwood-205 St,0
D,052150_D..S07R,Coney Island-Stillwell Av,1
D,053100_D..N07R,Norwood-205 St,0
D,053350_D..S07R,Coney Island-Stillwell Av,1
D,054300_D..N07R,Norwood-205 St,0
D,054550_D..S07R,Coney Island-Stillwell Av,1
D,055500_D..N07R,Norwood-205 St,0
D,055750_D..S07R,Coney Island-Stillwell Av,1
D,056700_D..N07R,Norwood-205 St,0
D,056850_D..S07R,Coney Island-Stillwell Av,1
D,057900_D..N07R,Norwood-205 St,0
D,058150_D..S07R,Coney Island-Stillwell Av,1
D,059100_D..N07R,Norwood-205 St,0
D,059350_D..S07R,Coney Island-Stillwell Av,1
D,060300_D..N07R,Norwood-205 St,0
D,060550_D..S07R,Coney Island-Stillwell Av,1
D,061500_D..N07R,Norwood-205 St,0
D,061750_D..S07R,Coney Island-Stillwell Av,1
D,062700_D..N07R,Norwood-205 St,0
D,062850_D..S07R,Coney Island-Stillwell Av,1
D,063900_D..N07R,Norwood-205 St,0
D,064150_D..S07R,Coney Island-Stillwell Av,1
D,065100_D..N07R,Norwood-205 St,0
D,065350_D..S07R,Coney Island-Stillwell Av,1
D,066300_D..N07R,Norwood-205 St,0
D,066550_D..S07R,Coney Island-Stillwell Av,1
D,067500_D..N07R,Norwood-205 St,0
D,067750_D..S07R,Coney Island-Stillwell Av,1
D,068700_D..N07R,Norwood-205 St,0
D,068850_D..S07R,Coney Island-Stillwell Av,1
D,069900_D..N07R,Norwood-205 St,0
D,070150_D..S07R,Coney Island-Stillwell Av,1
D,071100_D..N07R,Norwood-205 St,0
D,071350_D..S07R,Coney Island-Stillwell Av,1
D,072300_D..N07R,Norwood-205 St,0
D,072550_D..S07R,Coney Island-Stillwell Av,1
D,073500_D..N07R,Norwood-205 St,0
D,073750_D..S07R,Coney Island-Stillwell Av,1
D,074700_D..N07R,Norwood-205 St,0
D,074750_D..S07R,Coney Island-Stillwell Av,1
D,075900_D..N07R,Norwood-205 St,0
D,076150_D..S07R,Coney Island-Stillwell Av,1
D,077100_D..N07R,Norwood-205 St,0
D,077350_D..S07R,Coney Island-Stillwell Av,1
D,078300_D..N07R,Norwood-205 St,0
D,078550_D..S07R,Coney Island-Stillwell Av,1
D,079500_D..N07R,Norwood-205 St,0
D,079750_D..S07R,Coney Island-Stillwell Av,1
D,080700_D..N07R,Norwood-205 St,0
D,080850_D..S07R,Coney Island-Stillwell Av,1
D,081900_D..N07R,Norwood-205 St,0
D,082150_D..S07R,Coney Island-Stillwell Av,1
D,083100_D..N07R,Norwood-205 St,0
D,083350_D..S07R,Coney Island-Stillwell Av,1
D,084300_D..N07R,Norwood-205 St,0
D,084550_D..S07R,Coney Island-Stillwell Av,1
D,085500_D..N07R,Norwood-205 St,0
D,085750_D..S07R,Coney Island-Stillwell Av,1
D,086700_D..N07R,Norwood-205 St,0
D,086850_D..S07R,Coney Island-Stillwell Av,1
D,087900_D..N07R,Norwood-205 St,0
D,088150_D..S07R,Coney Island-Stillwell Av,1
D,089100_D..N07R,Norwood-205 St,0
D,089350_D..S07R,Coney Island-Stillwell Av,1
D,090300_D..N07R,Norwood-205 St,0
D,090550_D..S07R,Coney Island-Stillwell Av,1
D,091500_D..N07R,Norwood-205 St,0
D,091750_D..S07R,Coney Island-Stillwell Av,1
D,092700_D..N07R,Norwood-205 St,0
D,092850_D..S07R,Coney Island-Stillwell Av,1
D,093900_D..N07R,Norwood-205 St,0
D,094150_D..S07R,Coney Island-Stillwell Av,1
D,095100_D..N07R,Norwood-205 St,0
D,095350_D..S07R,Coney Island-Stillwell Av,1
D,096300_D..N07R,Norwood-205 St,0
D,096550_D..S07R,Coney Island-Stillwell Av,1
D,097500_D..N07R,Norwood-205 St,0
D,097750_D..S07R,Coney Island-Stillwell Av,1
D,098700_D..N07R,Norwood-205 St,0
D,098850_D..S07R,Coney Island-Stillwell Av,1
D,099900_D..N07R,Norwood-205 St,0
D,100150_D..S07R,Coney Island-Stillwell Av,1
D,101100_D..N07R,Norwood-205 St,0
D,101350_D..S07R,Coney Island-Stillwell Av,1
D,102300_D..N07R,Norwood-205 St,0
D,102550_D..S07R,Coney Island-Stillwell Av,1
D,103500_D..N07R,Norwood-205 St,0
D,103750_D..S07R,Coney Island-Stillwell Av,1
D,104700_D..N07R,Norwood-205 St,0
D,104850_D..S07R,Coney Island-Stillwell Av,1
D,105900_D..N07R,Norwood-205 St,0
D,106150_D..S07R,Coney Island-Stillwell Av,1
D,107100_D..N07R,Norwood-205 St,0
D,107350_D..S07R,Coney Island-Stillwell Av,1
D,108300_D..N07R,Norwood-205 St,0
D,108550_D..S07R,Coney Island-Stillwell Av,1
D,109500_D..N07R,Norwood-205 St,0
D,109750_D..S07R,Coney Island-Stillwell Av,1
D,110700_D..N07R,Norwood-205 St,0
D,110850_D..S07R,Coney Island-Stillwell Av,1
D,111900_D..N07R,Norwood-205 St,0
D,112150_D..S07R,Coney Island-Stillwell Av,1
D,113100_D..N07R,Norwood-205 St,0
D,113350_D..S07R,Coney Island-Stillwell Av,1
D,114300_D..N07R,Norwood-205 St,0
D,114550_D..S07R,Coney Island-Stillwell Av,1
D,115500_D..N07R,Norwood-205 St,0
D,115750_D..S07R,Coney Island-Stillwell Av,1
D,116700_D..N07R,Norwood-205 St,0
D,116850_D..S07R,Coney Island-Stillwell Av,1
D,117900_D..N07R,Norwood-205 St,0
D,118150_D..S07R,Coney Island-Stillwell Av,1
D,119100_D..N07R,Norwood-205 St,0
D,119350_D..S07R,Coney Island-Stillwell Av,1
D,120300_D..N07R,Norwood-205 St,0
D,120550_D..S07R,Coney Island-Stillwell Av,1
D,121500_D..N07R,Norwood-205 St,0
D,121750_D..S07R,Coney Island-Stillwell Av,1
D,122700_D..N07R,Norwood-205 St,0
D,122850_D..S07R,Coney Island-Stillwell Av,1
D,123900_D..N07R,Norwood-205 St,0
D,124150_D..S07R,Coney Island-Stillwell Av,1
D,125100_D..N07R,Norwood-205 St,0
D,125350_D..S07R,Coney Island-Stillwell Av,1
D,126300_D..N07R,Norwood-205 St,0
D,126550_D..S07R,Coney Island-Stillwell Av,1
D,127500_D..N07R,Norwood-205 St,0
